2025-12-19 16:04:00 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch có trạng thái lỗi...' -> 'Tìm giao dịch có trạng thái lỗi...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch có trạng thái lỗi] - formatted_query: [Tìm giao dịch có trạng thái lỗi] - normalized_query: [Tìm giao dịch có trạng thái lỗi]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=50.5953
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch có trạng thái lỗ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm giao dịch có trạng thái lỗ...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các giao dịch đã được phê duyệt...' -> 'Liệt kê các giao dịch đã được phê duyệt...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các giao dịch đã được phê duyệt] - formatted_query: [Liệt kê các giao dịch đã được phê duyệt] - normalized_query: [Liệt kê các giao dịch đã được phê duyệt]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=38.1851
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch đã được ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các giao dịch đã được ...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tra cứu giao dịch bị từ chối...' -> 'Tra cứu giao dịch bị từ chối...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu giao dịch bị từ chối] - formatted_query: [Tra cứu giao dịch bị từ chối] - normalized_query: [Tra cứu giao dịch bị từ chối]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.9331, max=15.9526
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu giao dịch bị từ chối...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['từ chối']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu giao dịch bị từ chối...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Cho xem những giao dịch chưa hoàn tất...' -> 'Cho xem những giao dịch chưa hoàn tất...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem những giao dịch chưa hoàn tất] - formatted_query: [Cho xem những giao dịch chưa hoàn tất] - normalized_query: [Cho xem những giao dịch chưa hoàn tất]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=26.5350
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem những giao dịch chưa h...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['hoàn tất']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho xem những giao dịch chưa h...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tìm các giao dịch có trạng thái thành cô...' -> 'Tìm các giao dịch có trạng thái thành cô...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm các giao dịch có trạng thái thành công] - formatted_query: [Tìm các giao dịch có trạng thái thành công] - normalized_query: [Tìm các giao dịch có trạng thái thành công]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1479, max=54.1414
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các giao dịch có trạng thá...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thành công', 'trạng thái']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm các giao dịch có trạng thá...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Xem danh sách giao dịch đang xử lý...' -> 'Xem danh sách giao dịch đang xử lý...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem danh sách giao dịch đang xử lý] - formatted_query: [Xem danh sách giao dịch đang xử lý] - normalized_query: [Xem danh sách giao dịch đang xử lý]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=46.8741
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch đang x...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['xử lý']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem danh sách giao dịch đang x...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Liệt kê giao dịch có response thành công...' -> 'Liệt kê giao dịch có response thành công...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê giao dịch có response thành công] - formatted_query: [Liệt kê giao dịch có response thành công] - normalized_query: [Liệt kê giao dịch có response thành công]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1479, max=51.4490
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch có response ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thành công']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê giao dịch có response ...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tra cứu các giao dịch đã bị hết thời gia...' -> 'Tra cứu các giao dịch đã bị hết thời gia...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu các giao dịch đã bị hết thời gian] - formatted_query: [Tra cứu các giao dịch đã bị hết thời gian] - normalized_query: [Tra cứu các giao dịch đã bị hết thời gian]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.7414, max=13.8583
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra cứu các giao dịch đã bị hết thời gian'
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Cho biết giao dịch nào đang chờ phản hồi...' -> 'Cho biết giao dịch nào đang chờ phản hồi...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết giao dịch nào đang chờ phản hồi] - formatted_query: [Cho biết giao dịch nào đang chờ phản hồi] - normalized_query: [Cho biết giao dịch nào đang chờ phản hồi]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=47.0604
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết giao dịch nào đang ch...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chờ']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho biết giao dịch nào đang ch...' -> Tra cứu giao dịch theo trạng t (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch có trạng thái completed...' -> 'Tìm giao dịch có trạng thái completed...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch có trạng thái completed] - formatted_query: [Tìm giao dịch có trạng thái completed] - normalized_query: [Tìm giao dịch có trạng thái completed]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=48.2424
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch có trạng thái co...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['trạng thái', 'completed']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm giao dịch có trạng thái co...' -> Tra cứu giao dịch theo trạng t (score=2)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Xem các giao dịch failed trong tháng này...' -> 'Xem các giao dịch failed trong tháng này...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các giao dịch failed trong tháng này] - formatted_query: [Xem các giao dịch failed trong tháng này] - normalized_query: [Xem các giao dịch failed trong tháng này]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=20.0045
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch failed trong...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tháng']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch failed trong...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['failed']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Xem các giao dịch failed trong...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo trạng thái': 1}
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Liệt kê giao dịch có lỗi hệ thống...' -> 'Liệt kê giao dịch có lỗi hệ thống...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê giao dịch có lỗi hệ thống] - formatted_query: [Liệt kê giao dịch có lỗi hệ thống] - normalized_query: [Liệt kê giao dịch có lỗi hệ thống]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=52.3395
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liệt kê giao dịch có lỗi hệ thống'
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tra cứu giao dịch đã được xác nhận...' -> 'Tra cứu giao dịch đã được xác nhận...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu giao dịch đã được xác nhận] - formatted_query: [Tra cứu giao dịch đã được xác nhận] - normalized_query: [Tra cứu giao dịch đã được xác nhận]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.9890, max=9.9093
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu giao dịch đã được xác ...' | Doc: Tra cứu giao dịch nh | Boost: 0.25 | Matched: ['nhận']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu giao dịch đã được xác ...' -> Tra cứu giao dịch nhận tiền (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Xem các giao dịch chuyển tiền trong tài ...' -> 'Xem các giao dịch chuyển tiền trong tài ...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các giao dịch chuyển tiền trong tài khoản] - formatted_query: [Xem các giao dịch chuyển tiền trong tài khoản] - normalized_query: [Xem các giao dịch chuyển tiền trong tài khoản]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=3.7466, max=27.6150
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch chuyển tiền ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Xem các giao dịch chuyển tiền ...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Cho tôi danh sách giao dịch thanh toán...' -> 'Cho tôi danh sách giao dịch thanh toán...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi danh sách giao dịch thanh toán] - formatted_query: [Cho tôi danh sách giao dịch thanh toán] - normalized_query: [Cho tôi danh sách giao dịch thanh toán]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1374, max=29.6042
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi danh sách giao dịch th...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi danh sách giao dịch th...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho tôi danh sách giao dịch th...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch thanh toán hóa đơn': 1}
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tìm các giao dịch rút tiền...' -> 'Tìm các giao dịch rút tiền...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm các giao dịch rút tiền] - formatted_query: [Tìm các giao dịch rút tiền] - normalized_query: [Tìm các giao dịch rút tiền]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=25.5689
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các giao dịch rút tiền...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['rút tiền']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm các giao dịch rút tiền...' -> Tra cứu giao dịch theo loại gi (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Liệt kê giao dịch nạp tiền vào tài khoản...' -> 'Liệt kê giao dịch nạp tiền vào tài khoản...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê giao dịch nạp tiền vào tài khoản] - formatted_query: [Liệt kê giao dịch nạp tiền vào tài khoản] - normalized_query: [Liệt kê giao dịch nạp tiền vào tài khoản]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.6546, max=45.1420
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch nạp tiền vào...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch nạp tiền vào...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['nạp tiền']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch nạp tiền vào...' | Doc: Tra cứu giao dịch nh | Boost: 0.50 | Matched: ['tiền vào', 'vào tài khoản']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê giao dịch nạp tiền vào...' -> Tra cứu giao dịch nhận tiền (score=2)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Tra cứu các giao dịch chuyển khoản...' -> 'Tra cứu các giao dịch chuyển khoản...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu các giao dịch chuyển khoản] - formatted_query: [Tra cứu các giao dịch chuyển khoản] - normalized_query: [Tra cứu các giao dịch chuyển khoản]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=1.0800, max=13.7903
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu các giao dịch chuyển k...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển khoản']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu các giao dịch chuyển k...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Cho biết các giao dịch mua hàng online...' -> 'Cho biết các giao dịch mua hàng online...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết các giao dịch mua hàng online] - formatted_query: [Cho biết các giao dịch mua hàng online] - normalized_query: [Cho biết các giao dịch mua hàng online]
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=24.5101
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các giao dịch mua hàn...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['mua hàng']
2025-12-19 16:46:40 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các giao dịch mua hàn...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['online']
2025-12-19 16:46:40 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho biết các giao dịch mua hàn...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 16:46:40 | DEBUG    | log:153 | [normalize_query] 'Xem giao dịch thanh toán hóa đơn...' -> 'Xem giao dịch thanh toán hóa đơn...'
2025-12-19 16:46:40 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem giao dịch thanh toán hóa đơn] - formatted_query: [Xem giao dịch thanh toán hóa đơn] - normalized_query: [Xem giao dịch thanh toán hóa đơn]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2061, max=50.5605
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem giao dịch thanh toán hóa đ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem giao dịch thanh toán hóa đ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'hóa đơn']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem giao dịch thanh toán hóa đ...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Tìm các giao dịch chuyển tiền nội bộ...' -> 'Tìm các giao dịch chuyển tiền nội bộ...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm các giao dịch chuyển tiền nội bộ] - formatted_query: [Tìm các giao dịch chuyển tiền nội bộ] - normalized_query: [Tìm các giao dịch chuyển tiền nội bộ]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2405, max=39.5492
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['chuyển tiền', 'nội bộ']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm các giao dịch chuyển tiền ...' -> Tra cứu giao dịch theo loại gi (score=2)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Liệt kê giao dịch chuyển tiền liên ngân ...' -> 'Liệt kê giao dịch chuyển tiền liên ngân ...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê giao dịch chuyển tiền liên ngân hàng] - formatted_query: [Liệt kê giao dịch chuyển tiền liên ngân hàng] - normalized_query: [Liệt kê giao dịch chuyển tiền liên ngân hàng]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2405, max=49.8324
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['chuyển tiền', 'liên ngân hàng']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê giao dịch chuyển tiền ...' -> Tra cứu giao dịch theo loại gi (score=2)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Tra cứu giao dịch thanh toán QR Code...' -> 'Tra cứu giao dịch thanh toán qr code...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu giao dịch thanh toán QR Code] - formatted_query: [Tra cứu giao dịch thanh toán qr code] - normalized_query: [Tra cứu giao dịch thanh toán qr code]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=1.7465, max=29.7247
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu giao dịch thanh toán q...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'qr code']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu giao dịch thanh toán q...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu giao dịch thanh toán q...' -> Tra cứu giao dịch theo loại gi (score=2)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Cho xem các giao dịch trả góp...' -> 'Cho xem các giao dịch trả góp...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem các giao dịch trả góp] - formatted_query: [Cho xem các giao dịch trả góp] - normalized_query: [Cho xem các giao dịch trả góp]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1678, max=21.4525
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem các giao dịch trả góp...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trả góp']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho xem các giao dịch trả góp...' -> Tra cứu giao dịch theo loại gi (score=1)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch mua thẻ điện thoại...' -> 'Tìm giao dịch mua thẻ điện thoại...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch mua thẻ điện thoại] - formatted_query: [Tìm giao dịch mua thẻ điện thoại] - normalized_query: [Tìm giao dịch mua thẻ điện thoại]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=37.5589
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch mua thẻ điện tho...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thẻ điện thoại']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch mua thẻ điện tho...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thẻ']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tìm giao dịch mua thẻ điện tho...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch thẻ': 1}
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Xem danh sách giao dịch nạp tiền điện th...' -> 'Xem danh sách giao dịch nạp tiền điện th...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem danh sách giao dịch nạp tiền điện thoại] - formatted_query: [Xem danh sách giao dịch nạp tiền điện thoại] - normalized_query: [Xem danh sách giao dịch nạp tiền điện thoại]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=46.4762
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch nạp ti...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['nạp tiền']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách giao dịch nạp ti...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['tiền điện', 'tiền điện thoại']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem danh sách giao dịch nạp ti...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các giao dịch thanh toán tiền đi...' -> 'Liệt kê các giao dịch thanh toán tiền đi...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các giao dịch thanh toán tiền điện] - formatted_query: [Liệt kê các giao dịch thanh toán tiền điện] - normalized_query: [Liệt kê các giao dịch thanh toán tiền điện]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1718, max=48.9034
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch thanh to...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:41 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các giao dịch thanh to...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'tiền điện']
2025-12-19 16:46:41 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các giao dịch thanh to...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:41 | DEBUG    | log:153 | [normalize_query] 'Tra cứu giao dịch đóng phí bảo hiểm...' -> 'Tra cứu giao dịch đóng phí bảo hiểm...'
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu giao dịch đóng phí bảo hiểm] - formatted_query: [Tra cứu giao dịch đóng phí bảo hiểm] - normalized_query: [Tra cứu giao dịch đóng phí bảo hiểm]
2025-12-19 16:46:41 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.9758, max=21.0645
