2025-12-19 08:49:08 | DEBUG    | log:152 | [index] Serving web UI
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.4050, max=25.8475
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Kiểm tra giao dịch của tài kho...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['kiểm tra']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Kiểm tra giao dịch của tài kho...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['kiểm tra']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Kiểm tra giao dịch của tài kho...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['kiểm tra', 'trong tháng']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Kiểm tra giao dịch của tài kho...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Kiểm tra giao dịch của tài kho...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Kiểm tra giao dịch của tài kho...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Kiểm tra giao dịch của tài kho...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Xem các giao dịch từ ngày 15/12/2024 đến...' -> 'Xem các giao dịch từ ngày 15/12/2024 đến...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Xem các giao dịch từ ngày 15/12/2024 đến hôm nay] - formatted_query: [Xem các giao dịch từ ngày 15/12/2024 đến hôm nay] - normalized_query: [Xem các giao dịch từ ngày 15/12/2024 đến hôm nay]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=77.1226
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch từ ngày 15/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch từ ngày 15/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch từ ngày 15/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['xem', 'hôm nay']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch từ ngày 15/1...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch từ ngày 15/1...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch từ ngày 15/1...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Xem các giao dịch từ ngày 15/1...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Tra cứu lịch sử giao dịch quý 4 năm 2024...' -> 'Tra cứu lịch sử giao dịch quý 4 năm 2024...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tra cứu lịch sử giao dịch quý 4 năm 2024] - formatted_query: [Tra cứu lịch sử giao dịch quý 4 năm 2024] - normalized_query: [Tra cứu lịch sử giao dịch quý 4 năm 2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.9514, max=34.6432
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu lịch sử giao dịch quý ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['lịch sử giao dịch', 'tra cứu']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu lịch sử giao dịch quý ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['lịch sử giao dịch', 'tra cứu']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu lịch sử giao dịch quý ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['lịch sử giao dịch', 'tra cứu']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu lịch sử giao dịch quý ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu lịch sử giao dịch quý ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu lịch sử giao dịch quý ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tra cứu lịch sử giao dịch quý ...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 2, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 2, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Tìm các giao dịch trong 30 ngày qua...' -> 'Tìm các giao dịch trong 30 ngày qua...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tìm các giao dịch trong 30 ngày qua] - formatted_query: [Tìm các giao dịch trong 30 ngày qua] - normalized_query: [Tìm các giao dịch trong 30 ngày qua]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=27.0169
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch trong 30 ngà...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tìm']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch trong 30 ngà...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch trong 30 ngà...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch trong 30 ngà...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tìm các giao dịch trong 30 ngà...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Cho xem giao dịch từ ngày 01/11/2024 đến...' -> 'Cho xem giao dịch từ ngày 01/11/2024 đến...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Cho xem giao dịch từ ngày 01/11/2024 đến 30/11/2024] - formatted_query: [Cho xem giao dịch từ ngày 01/11/2024 đến 30/11/2024] - normalized_query: [Cho xem giao dịch từ ngày 01/11/2024 đến 30/11/2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=69.7002
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho xem giao dịch từ ngày 01/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho xem giao dịch từ ngày 01/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho xem giao dịch từ ngày 01/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho xem giao dịch từ ngày 01/1...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho xem giao dịch từ ngày 01/1...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho xem giao dịch từ ngày 01/1...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Cho xem giao dịch từ ngày 01/1...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Hiển thị các giao dịch phát sinh hôm nay...' -> 'Hiển thị các giao dịch phát sinh hôm nay...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Hiển thị các giao dịch phát sinh hôm nay] - formatted_query: [Hiển thị các giao dịch phát sinh hôm nay] - normalized_query: [Hiển thị các giao dịch phát sinh hôm nay]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.1028, max=37.3665
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Hiển thị các giao dịch phát si...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['hiển thị', 'giao dịch phát sinh']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Hiển thị các giao dịch phát si...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['hiển thị', 'giao dịch phát sinh']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Hiển thị các giao dịch phát si...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['hiển thị', 'hôm nay']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Hiển thị các giao dịch phát si...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Hiển thị các giao dịch phát si...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Hiển thị các giao dịch phát si...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Hiển thị các giao dịch phát si...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 2, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 2, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Lấy danh sách giao dịch trong khoảng từ ...' -> 'Lấy danh sách giao dịch trong khoảng từ ...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Lấy danh sách giao dịch trong khoảng từ đầu năm đến nay] - formatted_query: [Lấy danh sách giao dịch trong khoảng từ đầu năm đến nay] - normalized_query: [Lấy danh sách giao dịch trong khoảng từ đầu năm đến nay]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.1519, max=52.3945
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Lấy danh sách giao dịch trong ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['danh sách giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Lấy danh sách giao dịch trong ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['danh sách giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Lấy danh sách giao dịch trong ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['lấy danh sách']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Lấy danh sách giao dịch trong ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['giao dịch', 'trong khoảng']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Lấy danh sách giao dịch trong ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Lấy danh sách giao dịch trong ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Lấy danh sách giao dịch trong ...' -> Tra cứu giao dịch theo số tiền (score=2)
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Xem sao kê giao dịch tháng 11/2024...' -> 'Xem sao kê giao dịch tháng 11/2024...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Xem sao kê giao dịch tháng 11/2024] - formatted_query: [Xem sao kê giao dịch tháng 11/2024] - normalized_query: [Xem sao kê giao dịch tháng 11/2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=42.0476
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem sao kê giao dịch tháng 11/...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['xem', 'sao kê']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem sao kê giao dịch tháng 11/...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['xem', 'sao kê']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem sao kê giao dịch tháng 11/...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['xem', 'sao kê']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem sao kê giao dịch tháng 11/...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem sao kê giao dịch tháng 11/...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem sao kê giao dịch tháng 11/...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Xem sao kê giao dịch tháng 11/...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 2, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 2, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Tra soát giao dịch từ ngày 10/12 đến 20/...' -> 'Tra soát giao dịch từ ngày 10/12 đến 20/...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tra soát giao dịch từ ngày 10/12 đến 20/12/2024] - formatted_query: [Tra soát giao dịch từ ngày 10/12 đến 20/12/2024] - normalized_query: [Tra soát giao dịch từ ngày 10/12 đến 20/12/2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.2530, max=64.0048
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra soát']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra soát']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra soát']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra soát giao dịch từ ngày 10/...' | Doc: Tra cứu chi tiết một | Boost: 0.25 | Matched: ['tra soát']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tra soát giao dịch từ ngày 10/...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu chi tiết một giao dịch cụ thể': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Cho tôi biết các giao dịch trong 3 tháng...' -> 'Cho tôi biết các giao dịch trong 3 tháng...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Cho tôi biết các giao dịch trong 3 tháng gần đây] - formatted_query: [Cho tôi biết các giao dịch trong 3 tháng gần đây] - normalized_query: [Cho tôi biết các giao dịch trong 3 tháng gần đây]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=1.2397, max=35.0109
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi biết các giao dịch tro...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['gần đây']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi biết các giao dịch tro...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi biết các giao dịch tro...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi biết các giao dịch tro...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Cho tôi biết các giao dịch tro...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Liệt kê giao dịch từ 01/10/2024 đến 31/1...' -> 'Liệt kê giao dịch từ 01/10/2024 đến 31/1...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Liệt kê giao dịch từ 01/10/2024 đến 31/12/2024] - formatted_query: [Liệt kê giao dịch từ 01/10/2024 đến 31/12/2024] - normalized_query: [Liệt kê giao dịch từ 01/10/2024 đến 31/12/2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=71.9026
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch từ 01/10/202...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch từ 01/10/202...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch từ 01/10/202...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch từ 01/10/202...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch từ 01/10/202...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch từ 01/10/202...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Liệt kê giao dịch từ 01/10/202...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Tìm các giao dịch đã thực hiện trong hôm...' -> 'Tìm các giao dịch đã thực hiện trong hôm...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tìm các giao dịch đã thực hiện trong hôm qua] - formatted_query: [Tìm các giao dịch đã thực hiện trong hôm qua] - normalized_query: [Tìm các giao dịch đã thực hiện trong hôm qua]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.1371, max=28.5995
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch đã thực hiện...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tìm', 'hôm qua']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch đã thực hiện...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch đã thực hiện...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch đã thực hiện...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch đã thực hiện...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['đã thực hiện']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Tìm các giao dịch đã thực hiện...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Xem các giao dịch trong nửa đầu tháng 12...' -> 'Xem các giao dịch trong nửa đầu tháng 12...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Xem các giao dịch trong nửa đầu tháng 12/2024] - formatted_query: [Xem các giao dịch trong nửa đầu tháng 12/2024] - normalized_query: [Xem các giao dịch trong nửa đầu tháng 12/2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=52.7419
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch trong nửa đầ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch trong nửa đầ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch trong nửa đầ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch trong nửa đầ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch trong nửa đầ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem các giao dịch trong nửa đầ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:22 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Xem các giao dịch trong nửa đầ...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:22 | DEBUG    | log:152 | [normalize_query] 'Tra cứu giao dịch từ ngày 01/12 đến ngày...' -> 'Tra cứu giao dịch từ ngày 01/12 đến ngày...'
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tra cứu giao dịch từ ngày 01/12 đến ngày 17/12/2024] - formatted_query: [Tra cứu giao dịch từ ngày 01/12 đến ngày 17/12/2024] - normalized_query: [Tra cứu giao dịch từ ngày 01/12 đến ngày 17/12/2024]
2025-12-19 08:59:22 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=2.5156, max=68.4668
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch từ ngày 01/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:22 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch từ ngày 01/1...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
